H27-19-U	unless any other intention is manifested with respect to the expense of performance such expenses shall be borne equally by both the obligor and the obligee however in cases the relevant obligee caused the expense of performance to increase by relocating his her domicile or taking any other actions such incremental amount shall be borne by the obligee
H19-13-U	in addition to the principal of the secured claim pledges of real estates shall secure periodic payments including interest only for those that have fallen due in the most recent two years
H24-16-2	a person who acquires a claim from a revolving mortgagee before the principal is fixed may not exercise the revolving mortgage with respect to such claim
H25-27-4	the depositor must compensate the depositary for damages that occur due to the defects in the thing deposited provided however that this shall not apply if the depositor did not without negligence know of such defect or the depositary knew of the same
H23-1-5	in cases where a buyer who deceives a seller receives the transfer of ownership of land before the seller rescinds his or her manifestation of intention due to fraud even if someone has accepted the establishment of a mortgage of the land without knowing of the fraud the seller can revoke the manifestation of intention
H20-3-3	a person under curatorship's act of accepting payment for a loan without obtaining the consent of his her curator's is voidable
H24-10-5	in cases where a bought the movable "a" which b had owned and deposited to the depositary if a orders the depositary to thenceforward possess it on behalf of a and such depositary consents thereto a shall acquire the possessory right
H25-11-E	a person who acquires statutory superficies need not to pay the rent to the owner of the land
H20-18-E	when the principal obligation has fallen due a person that made a guarantee after receiving consignment of the principal obligor may exercise the right to obtain reimbursement vis-a-vis the principal obligor even before making his her own payment
H24-29-3	parents of a person who died by a tort may claim compensation for their own mental damages against a wrongdoer
H18-21-3	regarding delay in performance of a claim that occurred due to a commercial transaction when a civil conciliation which states that the obligor will perform in installments is formed the period of prescription for the relevant claim shall be 10 years
H27-36-A	a holder of a right of retention may collect fruits derived from the thing retained and appropriate the same to the satisfaction of his her claim prior to other obligees but the fruits must be appropriated to the payment of interest on the claim and any remainder must not be appropriated to the satisfaction of the principal
H27-36-U	if a person who has become a guarantor without the entrustment of the principal obligor has performed the obligation the principal obligor must pay the statutory interest for the period from the day of that performance
H27-28-A	a person who has taken the life of another must compensate for damages only to heirs of the victim
H26-10-3	a library of a university a has a book "p" and a professor b borrowes the same and uses his her office in the same campus in the case where b left "p" in a train on the way home and f found and possesses the same b may claim for the restoration of "p" by bringing an action for recovery of possession against f
H22-25-3	in cases where the contractor demands the party ordering work to provide remuneration if there is any defect in the subject matter of work performed and the party ordering work demands that the contractor repair the defect the party ordering work can refuse to pay remuneration
H22-26-U	if the mandatary received monies and other things during the course of administrating the mandated bushiness the mandatary must immediately deliver them to the mandator
H19-30-3	unless a manager engages in the management of business in order to allow a principal to escape imminent danger to the principal's person reputation or property the manager must manage the business with due care of a prudent manager
H26-1-G	with respect to any act which requires the consent of the curator if the curator does not give consent in cases where the interest of the person under curatorship is unlikely to be prejudiced the family court may at the request of the person under curatorship give permission in lieu of the consent of the curator
H25-29-I	the contractor may not claim his her remuneration without the specified consent of remuneration amount
H22-22-2	in cases where a gift of the specified thing is made without the donee bearing the responsibility if the donor made the gift without knowing that the subject matter has a defect the donor shall not assume a warranty for the defect
H24-4-U	in cases the validity of a manifestation of intention should be affected by knowing any paricular circumstance whether or not such fact existed shall at the election of the principal be determined with eigther the principal or the agent
H20-23-5	a quasi-loan contract shall not become effective when old obligation as its subject matter does not exist
H26-10-2	a library of a university a has a book "p" and a professor b borrowes the same and uses his her office in the same campus d stole "p" the moment b took his her eyes in addition d sold and delivered "p" to e under false ownership even if "p" is stamped the ownership mark by the library and e thinks that d embezzled "p" b may not claim for the restoration of "p" by bringing an action for recovery of possession against e
H26-27-A	in cases where a found a collared dog whose owner is unknown and took care of it for the unknown owner if a took the dog to his her house and takes care of it he she may not demand remuneration from the owner of the dog
H22-9-O	if the distinction of principal and accessory cannot be made between the joined movables based on a demand by one or several owners of each of the movables the owners shall be determined by court
H24-29-1	a plaintiff shall prove that the opponent has responsibility capacity at the time of the tortious act to claim compensation of damages by a tort of a minor
H26-37-A	a general incorporated association shall have rights and assume duties to the extent of the purpose provided in the applicable articles of incorporation subject to the applicable provisions of the laws and regulations
H18-21-2	when jointly and severally liable guarantor person c acknowledges a claim from person a to person b before the prescription period has elapsed the effect of interruption of prescription also affects main obligor person b
H26-1-E	the family court may order the commencement of curatorship without the consent of the person in question
H26-22-4	if there is any defect in the specific gift the donor shall assume a warranty identical to that borne by the seller
H25-21-O	in the case where there is a guarantor on an obligation and a mortgage is taken out on land x which an obligor owns for the same obligation if the guarantor performed the guarantee obligation after an obligee wavied the mortgage the guarantee may exercise the mortgage as it is not wavied
H19-14-1	if the obligor sold the subject matter of a statutory lien to a third party the holder of the statutory lien for sales of movables may exercise such right against the purchase money claim accrued from the sales
H26-2-A	in cases any third party commits any fraud inducing any person to make a manifestation of intention to the other party such manifestation of intention may be rescinded if the other party knew such fact on the other hand in cases any third party commits any duress inducing any person to make a manifestation of intention to the other party such manifestation of intention may be rescinded even if the other party did not know such fact
H24-10-3	a bought the movable "a" which he she had borrowed and possessed from b in such case a may not asserted against b to aquire the ownership of the movable "a" unless a returns it to b and b delivers again it to a in actual
H26-20-3	in case where the obligor deposits the subject-matter of the performance with an official depository the obligation shall not be extinguished unless the obligee accepts the relevant deposited property
H22-23-A	in cases where a lessee has defrayed necessary expenses with respect to the leased thing in order to preserve the condition appropriate for profit from ordinary use of the subject the lessee can wait for the end of the lease and demand the reimbursement of the same from the lessor
H22-3-A	in cases where a person who has consented to the sale of real property due to duress of a third party and the other party does not know of the duress the person cannot rescind the consent
H25-26-3	even if a mandator died an heir of the mandator may not assert termination of mandate by death of the mandator against a mandatary when the mandatary was not notified of or did not know of the same
H22-9-I	if two or more movables with different owners are so joined to each other that they can no longer be separated without damaging the same ownership of the composite thing shall vest in the owner of the principal movables
H24-4-E	in cases where the principal ratifies the contract concluded by a person without authority of agency the contract shall be effective toward the future from the time of the rarification unless other intention is manifested
H24-17-2	even if there is a special provision between pledgee and pledgor that the pledge does not secure the interest the pledge of movables shall secure such interest
H24-15-1	if there is a default with respect to a claim secured by a mortgage the mortgage shall extend to the fruits of the mortgaged immovable properties derived after the default
H24-15-3	a primary obligor may not make a claim for the extinction of a mortgage however a jointly and severally liable guarantor with respect to the obligation may make that claim
H26-32-I	in case where a 30 years old and b 30 years old are a couple and they adopt e 4 years old who is child between c 42 years old and d 42 years old and they are not a couple c affiliated e and d has parental authority in relation to e in making a ruling of special adoption between the couple a and b and ethe legal relationship between e and his her natural parents c and e shall be extinguished
H22-14-E	if the subject of the claim is to be identified by way of choice among more than one performance the right to make the choice shall vest in the obligor as long as there is no special provision
H22-5-U	in cases where the obligor of monetary debt has the obligation to provide security if the security is not provided the obligor cannot assert the benefit of the time
H24-23-3	when one joint and several obligor c performs his her obligation without giving to the other joint and several obligor a a notice if a may has a claim vis-a-vis the obligee b and may set it off a may refuse the reimbursement from c
H18-15-1	even if procedures for auctions petitioned by a lower rank security interest holder have begun since the first rank -revolving mortgagee has priority over the lower rank security interest holder regarding selection of the timing of the auction the first rank revolving mortgagee can stop the auction procedures without fixing the principal
H18-3-2	the employer is released from his her liability in cases when proof is provided that the employer made proper care regarding the appointment and supervision of the employee
H24-5-4	if an unauthorized argent is unable to obtain the ratification of the principal the counterparty who did not konw and without negligence in not knowing that the agent had no authorigy of agency claim damages against him her
H26-37-C	where a juridical person has assigned a nominative claim for payment of money even if a registration of assignment is made in a claim assignment registration file with regard to the assignment of the claim the assignment of the claim may not be asserted against a third party other than the obligor unless the assignor gives a notice thereof to the obligor or the obligor has acknowledged the same using an instrument bearing a fixed date
H26-20-1	in case where the obligee refuses to accept such performance although a third party who has interest in an obligation tenders the performancehe she may deposit the subject-matter of the performance with an official depository even if it is contrary to the intention of the obligor
H21-20-4	if an obligor has given an acknowledgement without objection to the assignor of a claim even if the claim was satisfied he she may not refuse the performance of the obligation vis-a-vis the assignee but may demand the return of the payment money vis-a-vis the assignor
H25-23-I	in the case where a mortgage extinguished because the object of performance was deposited a person who deposited may not recover the deposited property even before an obligee accepts it
H26-32-E	in case where a 30 years old and b 30 years old are a couple and they adopt e 4 years old who is child between c 42 years old and d 42 years old and they are not a couple c affiliated e and d has parental authority in relation to e even in case where the couple a and b adopt ein order to have parental authority in relation to e the couple a and b shall obtain the permission of the family court
H27-27-I	where no delivery of the subject matter is required the duration of contractor's warranty commences to run from the time of the completion of the work
H24-22-5	if an obligee manifests his her intention to release an obligation to the obligor such obligation shall not be extinguished unless the obligor consents
H26-18-2	in cases where b c and d bears a joint and several obligation of 3 million yen to a and where each of them have the equally proportionate obligations even if b effected the set-off intended to invoke his her monetary claim against a the set-off shall be void vis-a-vis c and d
H20-24-5	when a lessee of a building repaired a leak in the roof at his her own expense that the lessor should repair he she may immediately demand reimbursement of the entire amount of the repair expenses from the lessor
H25-24-E	in cases where an easement that was referred to as being in existence for the benefit of a land that is the subject matter of a sale does not exist the cancellation of the contract must be made within one year from the time when the buyer comes to know the facts
H27-31-I	an adopted child excluding specially adopted child what is called a regular adopted child shall be subject to the parental authority of his her natural parents and adoptive parents
H24-2-1	with respect to contracts concluded by the person with limited capacity if the person with limited capacity and the statutory agent have the right to rescind the counterparty also has
H26-27-E	in cases where a found a collared dog whose owner is unknown and took care of it for the unknown owner a took the dog to his her house and took care of it then the dog pushed down a vase on a shoe cupboard and broke it in this case if a was free from any negligence a may claim compensation for the loss from the owner of the dog
H20-28-A	if a plaintiff files against a person with the legal obligation to supervise a person without capacity to assume liability as a defendant and demands compensation of damages based on the liability of the person with the obligation to supervise a person without capacity to assume liability in civil code article 714 paragraph 1 the defendant may assert that he she did not neglect his her obligation to supervise as an affirmative defense
H23-2-I	in cases where against a demand of whether or not to ratify an act of a person with limited capacity a statutory agent issues notification of refusal to ratify within the specified period and it arrives after the lapse of the period it is deemed as having been ratified
H24-27-A	if the contract for work terminates during performance due to reasons not attributable to the contractor he she may demand remuneration in proportion to the performance already completed
H26-31-C	in the case where parents divorce before the birth of a child the family court shall derermine which parent shall at the request of the father or the mother have parent authority
H20-30-I	in the case of concealment of true intention assuming the other party was unaware of the true intention of the party making the manifestation and there was no gross negligence regarding that lack of knowledge that manifestation of intention shall be valid
H26-12-C	if the partition of land creates a parcel of land that has no access to public roads the owner of such parcel of land may pass to the public roads only through the lands owned by others who participated in the partition in such cases it shall not be necessary to pay compensation
H25-14-A	a holder of statutory lien for the sales of the immovable property who has registration of such statutory lien may exercise statutory lien prior to mortgages regardless of the chronological order of the registraiton
H19-13-A	a holder of a right of retention may retain that thing until his her claim is satisfied in its entirety
H20-19-O	a person other than the obligor may not do performance deposit
H24-20-A	no contract for revolving guarantee on loans shall be effective unless it is made in writing
H27-23-A	in the cases where a lessor is the owner of the subject matter in a contract for lease the ownership of the subject matter shall not be transfered to the lessee on the other hand in the cases where a lender is the owner of the subject matter in a contract for loan for consumption the ownership of the subject matter shall be transfered to the borrower
H26-25-5	the borrower may return borrowed things ealier than the time specified in the contract however that may not prejudice the interestof the lender
H25-22-1	regardless of whether there is other agreement the amount of the damages of non-performance shall be determined with reference to monetary value
H26-14-E	if a third party who purchases a mortgaged immovable properties pay the price of the same to the relevant mortgagee at the request of the mortgagee the mortgage shall be extinguished for the benefit of that third party
H18-20-2	in cases when the adult ward performs juristic acts other than acts related to everyday life even if the adult ward obtains approval from the guardian of the adult in advance for the relevant juristic act the adult ward can rescindthe juristic act
H26-14-G	if twenty years has elapsed from the time when it becomes possible to execute the mortgage a mortgagor may assert the extinction of the mortgage by prescription
H27-12-E	in cases where a pledge is created with respect to the subject matter of the statutory lien for sale of movables the statutory lien for sale of movables shall prevail over the pledge
H26-31-E	if there are multiple guardians of a minor in principle they shall exercise their authority jointly but the family court may determine ex officio that some of the guardians should only exercise their authority regarding property individually
H24-5-3	a contract concluded by a person without any authority of agency may not be rescined by the counterparty who knew that the agent had no authority of agency at the time of the conclusion of the contract even before the principal ratifies it
H22-5-I	a time limit can be added to the manifestation of intention of offset but conditions cannot be added
H18-1-3	a compulsory auction is also a sale so warranty is imposed the same as for an ordinary sale
H25-14-U	statutory liens for employer-employee relationships shall exist with respect to salaries and other claims that arose under the employer-employee relationship between the obligor and his her employee
H21-15-3	in cases where a building owned by person a is built on land owned by person a and then after a mortgage is created as a joint mortgage for person b with respect to the building and the land the result of the execution of the mortgage with respect to the land only is that person c became the land owner then statutory superficies with respect to the building on the land will be established
H19-26-O	regardless of the other party's knowledge the grounds of termination of mandate may not be asserted against the other party unless the other party was notified of the same
H20-27-O	a partner may not demand the division of partnership property before liquidation and even if a partner disposes his her share with respect to the partnership the disposal may not be asserted against the partnership in his her appropriation
H26-29-2	in case where any defect in the installation or preservation of any structure on land causes damages to a when the possessor b has used necessary care to prevent the damages arising the owner c shall be liable to the vicitm a to compensate for his her damages
H25-30-4	in the case where a contractor b who concluded a contract for work with a inflicted damages on a third party c with respect to the execution of his her work if there is a's negligence in order or instructions a is liable for the damages as the party ordering work
H20-2-A	a minor may not be an agent
H21-21-5	unless any other intention is manifested with respect to the expense of performance such expenses shall be borne by the obligee but in cases the relevant obligor caused the expense of performance to increase by relocating his her domicile or taking any other acrtions such incremental amount shall be borne by the obligor
H21-3-4	a pledgee of immovable peroperty may use and receive the profits from the immovable property that is the subject matter of a pledge in accordance with the method of its use but may not collect fruits derived by the real property
H23-11-A	when the possessor acquires fruits from a thing under his or her possession ordinary necessary expenses shall be borne by the possessor
H27-32-I	a bankrupt may not become a guardian
H20-27-I	a partner may receive a refund of his her share assuming he she was expelled
H27-31-O	in the case where a person who has parental authority does not have the right of administration of property a guardian of a minor shall have authority regarding not olny property but also personal supervision
H27-35-A	in cases where the person who has concluded the contract for sale with the person under curatorship issues to the curator of such person a notice which demands by establishing a certain period which is one month or more that he she should give a definite answer on whether or not such person will ratify such act which may be rescinded within such period if the curator fails to send any definite answer within such period he she is deemed to have ratified the contract for sale
H25-13-3	if monetary claim is the subject matter of a pledged claim the pledgee may collect the entire amount of the such monetary claim notwithstanding the amount of the pledgee's own claim
H26-19-A	in cases where the contract of guarantee between c and b is concluded with respect to monetary debt of a against b if the penalty about the debt of a against b is not provided c may not stipulate penalty with regard to the contract of guarantee between c and b
H23-23-A	in cases where the claim whose period of extinctive prescription has passed is in a state of offset with and the opposing claim possessed by the obligor before the period has passed the obligor that possess the claim whose period of extinctive prescription has passed can perform the offset regardless of whether the invocation of prescription is made before the period of extinctive prescription has passed or after
H26-23-E	if any mortgage statutory lien or pledge is registered on immovable property that has been purchased the buyer may refuse to pay the purchase money until the completion of the procedures of the claim for extinguishment of the morgage the statutory lien or the pledge
H21-19-I	in order for a guarantor to exercise the right of defense of obligor's solvency he she must prove that the principal obligor has the financial resources to pay his her obligation and that the execution would be easily performed
H23-4-O	a privately appointed agent can be a minor but acts of agency by a minor can be rescinded by the statutory agent
H26-36-I	in cases where a third party acquirer of mortgaged immovable properties has incurred ordinary necessary expenses with respect to the mortgaged immovable properties even if he she has acquired fruitshe she shall be entitled to obtain reimbursement of the same out of the proceeds of the mortgaged immovable properties prior to other obligees
H24-25-5	the pre-contract of a loan for consumption shall lose its effect if a ruling for the commencement of bankruptcy procedures is subsequently made against one of the parties
H25-24-I	a buyer may demand a reduction of the purchase money in proportion to the value of the part in shortage in cases where part of a real estate was already lost at the time of the contract if the buyer did not know the fact of the loss
H22-26-I	if the mandatary has incurred costs found to be necessary for the administration of the mandated business the mandatary can claim the reimbursement of those costs from the mandator and any interest on the same from the day the costs were incurred
H26-30-1	in the case where a and b married and adopted the surname of a and they divorced when their child c was 18 years old if a and b agreed that b shall have parental authority with respect to c at the time of their divorce and b reverted to the surname used before marriagec who is minor must obtain the family court's permission in order to take b's surname
H25-24-O	in the case where the object of compulsory auction is retained by the right of retention the successful bidder may not cancel the contract even if he she did not know the fact and cannot achieve the purpose of the purchase because of the right of retention
H19-26-I	the mandate shall terminate when the mandatary is subject to a ruling for the commencement of bankruptcy procedures but shall not terminate when the mandator is subject to such ruling
H24-30-3	in cases where a claims purchase money of movables in a lawsuit a shall prove that a tendered the delivery of the subject matter as revived cause of action
H27-27-E	in cases where there is any defect in the subject matter of work performed if the repair of the defect is impossible the party ordering the work may cancel the contract
H23-19-5	in cases where after jointly borrowing 1 000 000 yen from two money lenders one of the jointly and several obligors rescinds the contract for reasons that he or she is an adult ward the other jointly and several obligors is revoked of the portion of the obligation of the adult ward
H24-12-2	in cases where a have created the superficy for b and c over a's land and registered such fact even if the superficy is in quasi co-ownership by b and c the supecify shall be extinguished if b acquires the ownership of a's land
H22-27-1	in a lawsuit demanding the payment of purchase money based on a contract of sale of real property proof must be demonstrated with objects of the claim of the conclusion of the contract of the sale and the determination of the time of performance of the monetary claim
H22-5-O	a juristic act which is subject to a condition precedent is void if the condition is dependent on the willof the obligor
H24-10-4	a got the creation of the pledge regarding to the b'movable "a" in order to secure the a's credit against b in such case the creation of the pledge shall not take effect by only delivering the movable "a" in way of transfers of possession by instructions
H25-4-U	in the case where a child who was not authorized by his her father sells the real property of the father as an agent of the father if the other party believe that the child was authorized and has reasonable grounds for believing that the agent has the authority apparent authority shall be effected
H22-19-A	a lessor who cancels a lease contract for reasons of unauthorized subleasing and demands the lessee to return the subject matter is not required to demonstrate proof that he she did not consent to the sublease
H26-1-A	if there is a guardian of a minor the minor shall obtain the consent of his her guardian of minor to marry
H24-14-U	a mortgage may also be exercised against the claim for damage that the obligor is to receive as a result of the loss of the subject matter of the mortgage on the other hand a right of retention may not
H23-10-2	if the possession of an item is forcibly dispossessed by the possessor even in cases where the possession before the dispossession was performed with the intention to own and in cases without intention to own the possessor can demand the return of the item based on action for the recovery of possession
H26-30-4	in the case where a and b married and adopted the surname of a and they divorced when their child c was 18 years old provided that c was married to e and used e's surname at the time of a and b's divorceeven if f subsequently adopts c as his her child c may not take f's surname
H24-4-A	a manifestation of intention made by a third party to an agent representing that tha same is made on behalf of the principal binds the principal even if an agent recieves the same with no indication that it is made on behalf of the principal
H26-22-1	gifts is unilateral juristic act formed by the manifestation to give own property to the other party gratuitously
H25-23-O	an obligee may not release an obligation without an obligor's consent
H25-2-I	in the case where a person under curatorship concluded contract for sale with a third party with consent of his her curator even when there is a mistake in any element of the juristic act in question and he she was not grossly negligent he she may not assert such nullity by himself herself
H25-21-E	in the case where there is a guarantor on an obligation and a mortgage is taken out on land x which a third party mortgagor owns for the same obligation if the guarantor performed and extinguished the guarantee obligation he she exercise the mortgage for the full amount of the right to reimbursement to an obligor
H26-31-G	a juridical person may not become a gurdian of minor
H20-27-U	partners bear the the responsibility for the performance of obligation jointly and mutually vis-a-vis the partnership's obligees
H26-5-C	in cases of calculation of the period of prescription the first day of the period shall not be included for the purpose of the calculation unless the sases where the period commences at twelve midnight
H18-15-3	since the limit of performance received in priority by the revolving mortgage is determined by the maximum amount and lower rank security holders and ordinary obligees do not possess interest in what kind of obligation will be secured the purpose of the limit of the scope of the secured claim is to protect all mortgagors
H23-10-1	by possessing a movable without an owner with the intention to own the possessor acquires ownership of the movable
H18-3-4	even in cases when the victim has proven that authority of supervision has been granted to the agent supervisor from the employerprior to the act of injury of the employee if proof is provided that the agent supervisor exercised reasonable care to the appointment and supervisionof the employee the agent supervisor is released from liability
H23-12-A	the contents of performance that can be refused based on rights of retention are the delivery of the thing but the contents of performance that can be refused based on rights of defense of simultaneous performance are not limited to the delivery of the thing
H19-12-5	a holder of a statutory lien on movables may exercise his her right even in cases where the movable subject to the statutory lien has been sold and delivered to a third party if the third party knew of the existence of such statutory lien movablemovablemovable
H24-10-1	a bought the movable "a" from b and a aquired possessory right by constructive transfer however b is forcibly dispossessed the movable "a" by c in this case a may claim for the restoration of the movable "a" against c not only based on the ownership but also by bringing an action for recovery of possession
H21-21-3	in cases where there is any instrument which evidences the claim for wages the borrower may assert the fact that he she will make a payment by returning and exchanging the instrument when attempting to make the performance has completed his her entire performance
H23-12-U	a person who is being exercised rights of retention can demand that the right be extinguished by tendering reasonable security but a person who is being exercised rights of defense for simultaneous performance cannot demand that the right be extinguished by tendering reasonable security
H26-24-G	a borrower must retain the subject matter of the loan for use with the care of a good manager
H27-29-O	in the case where a husband and wife divorce the relationship between relatives by affinity shall come to an end however in the case where a spouse has died only if the surviving spouse indicates an intention to end the relationship between relatives by affinity the relationship shall come to an end
H22-11-2	pledges on movable property do not take effect if there is no delivery and thus for that movable multiple pledges cannot be created
H24-11-4	although a b and c co-own the land used as a farm in one third of proportion a third party with the consent of a is going to develop the land to a residential land in such case c by oneself may demand the third party not to develop all of the land as exercing the claim of the real right based on co-ownership
H23-5-3	the rescission of a fraudulent act is performed by the court based on the demand of the obligee
H23-17-1	if the obligor of a monetary debt cannot pay on the time of performance due to force majeure the obligor of the monetary debt does not bear responsibility of delay in performance
H23-3-I	the counterparty of an act of unauthorized agency can determine a reasonable period of time for the principal and demand to ratify or not to ratify during that period and if the principal does not provide a definite answer within the time period the principal is deemed to have ratified
H24-12-3	in cases where b has the superficy over a 's land which had already been the subject of the mortgage and registered such fact the supecify shall be extinguished if b acquires the ownership of a's land
H21-19-A	assuming that a recovery obligation due to cancellation is understood as a different l obligation that is not identical to the original obligation whenever it is considered whether or not the recovery obligation due to contract cancellation being included in the scope of the guarantee obligation is a problem in the interpretation of intention of the party in the guarantee contract the guarantor for the seller in a sales contract for specified thing may be understood to bear responsibility for the guarantee even for the recovery obligation in cases where the contract is cancelled due to default by the seller
H26-18-1	in cases where b c and d bears a joint and several obligation of 3 million yen to a and where each of them have the equally proportionate obligations even if a requests for performance to b the prescription shall not be nullified with respect to c and d who do not know that fact
H23-13-E	in cases where a nominative claim where the obligee is an individual is the subject matter of a pledge to assert the establishment of the pledge against a third party other than the obligator of the claim that is a subject matter of the pledge the notification or acknowledgement using an instrument bearing a fixed date is required
H27-11-A	if a person entitled to a servitude does not exercise a portion of his her rights only that portion shall be extinguished by prescription
H24-28-1	if the parties do not define the time of return a borrower may terminate a money loan for consumption without charging any interest by returning the borrowed money at any time
H19-13-O	in addition to the fixed principal revolving mortgages with a fixed principal shall secure up to the maximum amount with respect to the periodic payments including interest for those that have fallen due in the most recent two years
H22-15-A	in cases where an obligor does not perform an obligation the agreement of the parties involved that the obligee
H24-7-A	in cases where the obligor who has the debt by oneself was dead and there are more than one heirs the extinctive prescription of the debt shall be nullified until the time when the applicable heir is identified
H21-19-E	in cases where a guarantor has given a guarantee as entrusted by the principal obligor if he she had a judgment ordering him her to perform the obligation to the obligee or has performed the obligation on behalf of the principal obligor or has otherwise in exchange for his her own property performed any other act intended to cause the obligation to be extinguished as long as the guarantor has not been negligent at any time whatsoever that guarantor has a right to indemnification against the principal debtor
H21-3-1	a possessor in good faith shall acquire fruits derived from thing in his her possession but a person in possession thing through duress shall be obliged to return fruits and if the fruits have already been consumed he she shall be obliged to reimburse the cost of the fruits
H20-15-A	a pledgee must possess a pledged thing with the care of a good manager
H21-20-2	if an obligor acknowledges assignment of a claim vis-a-vis either the assigner or the assignee the assignee may raise the assignment as a defense against the obligor
H27-27-O	if there is any defect in the subject matter of work performed the party ordering the work may demand compensation for damages in lieu of or in addition to the repair of the defect
H23-11-I	if a holder of a right of retention incurs necessary expenses with respect to the thing related he or she can have the owner reimburse the same c a mandatary can demand the mandator the day after the completion of the mandate for reimbursement of fees paid that were recognized as necessary expenses for the administration of the mandated business
H26-37-G	the building lease when registered shall also be effective against a person who subsequently acquires real rights with respect to the building even if the building is not delivered
H23-10-4	in cases where it is assumed due to the nature of the title that a possessor does not have the intention to own if the possessor commences possession under a new title with an intention to own from that time the nature of the possessor's possession changes with the intention to own
