H26-24-A	if the parties have not specified the timing of the return and the purposes of the using and taking profits the lender may not demand the return of the subject matter of the loan for use unless the lender demands the return specifying a reasonable period
H24-20-O	the principal for the principal obligation under a contract for revolving guarantee on loans shall not be determined even if the relevant principal obligor has died
H19-30-3	unless a manager engages in the management of business in order to allow a principal to escape imminent danger to the principal's person reputation or property the manager must manage the business with due care of a prudent manager
H20-19-I	obligation for which performance deposit is made shall expire when the obligee receives the thing deposited
H23-25-O	in cases where a compulsory auction was conducted for a used building the purchaser of the building can demand the original building owner to compensate damages due to the reason that the building has a latent defect
H20-19-E	to use money or documents of title for performance deposit they shall be put in the official depository of the place of performance of the obligation
H25-28-A	a partner may not seek the division of the partnership property before the same is liquidated
H24-28-3	if a lease contract is canceled the lease shall terminate retroactively as of the time of the conclusion of the contract
H24-7-O	in cases where a and b is a married couple if a engages in juristic act with c in the single name of oneself regarding everyday household matters the extinctive prescription of c's credit against b shall be nullified upon the judical claim of c's credit against b
H18-3-2	the employer is released from his her liability in cases when proof is provided that the employer made proper care regarding the appointment and supervision of the employee
H24-25-5	the pre-contract of a loan for consumption shall lose its effect if a ruling for the commencement of bankruptcy procedures is subsequently made against one of the parties
H25-27-4	the depositor must compensate the depositary for damages that occur due to the defects in the thing deposited provided however that this shall not apply if the depositor did not without negligence know of such defect or the depositary knew of the same
H27-22-4	in the contract for deposit for value if the performance of the obligation to return deposited thing has become impossible due to reasons not attributable to the depositary he she may not claim remuneration from the depositor with respect to the period after the impossibility of performance of the agreed duration
H26-25-2	if the parties do not stipulate interest a loans for consumption under the civil code shall become a loan for consumption without interest
H27-20-A	if b who had been enjoined from making payment with respect to a's claim "x" against b acquires the claim "y" against a b may set off the claim "x" against the claim "y"
H18-29-4	in a demand for compensation based on delayed performance of loan claim if person y gives proof that the delayed performance is not based on the reasons attributable to him or herself person y shall be relieved of the liability
H25-29-O	when a merchant receives a deposit within the scope of his her business he she shall have the due care of a prudent manager for the deposited goods even when he she will not receive any remuneration
H22-14-A	the obligor of a claim whose subject is the delivery of any specified things carries the duty to preserve that thing until the delivery is performed with the same care he she would exercise over his her own property
H21-21-1	any performance vis-a-vis a person that has no authority to receive the payment has no effect vis-a-vis the creditor except in cases where it has an effect as a payment vis-a-vis a holder of quasi-possession of the claim
H26-36-A	in cases where a person who commences the management of a business for another person without being obligated to do so has incurred useful obligations on behalf of the principalif the obligation has fallen duehe she may demand that the principal perform the obligation on his her behalf
H26-16-A	in cases where the subject of sale wine is specified only with reference to a type and the delivery of wine is effected at the domicile of the buyer in case the buyer refuses to accept the performance even though the seller brings wine to the domicile of the buyer with the main purport of the obligationeven if the seller has intentionally lost wine after that he she shall not be liable for damages for failure to perform the obligation of delivery of wine
H22-17-4	if the mandatary suffer any loss due to the administration of the mandated business s without negligence in the mandatary he she can claimcompensation for the loss from the mandator
H22-27-1	in a lawsuit demanding the payment of purchase money based on a contract of sale of real property proof must be demonstrated with objects of the claim of the conclusion of the contract of the sale and the determination of the time of performance of the monetary claim
H20-23-5	a quasi-loan contract shall not become effective when old obligation as its subject matter does not exist
H22-27-5	in a lawsuit demanding the payment of remuneration based on a contract for work proof must be demonstrated with objects of the claim that the contract for work has been concluded and if the delivery of the subject matter of work is required that this has been delivered
H20-18-A	no contract of guarantee shall be effective unless it is made in writing but when it is concluded with an electromagnetic record it is deemed to be made in writing
H20-28-I	if a plaintiff files against a person with the legal obligation to supervise a person without capacity to assume liability as a defendant and demands compensation of damages based on the liability of the person with the obligation to supervise a person without capacity to assume liability in civil code article 714 paragraph 1 the defendant may assert that an agent supervisor was there in addition to the person with the obligation to supervise as an affirmative defense
H25-29-A	in a contract of employment remuneration specified with reference to a period may be claimed on the expiration of that period
H26-20-5	in cases where the obligor who has effected a deposit may assert defense for simultaneous performancethe obligee must tender his her performance in return to the obligor in order to accept the relevant deposited property
H21-19-I	in order for a guarantor to exercise the right of defense of obligor's solvency he she must prove that the principal obligor has the financial resources to pay his her obligation and that the execution would be easily performed
H18-27-U	in cases where the obligee changes residence to a faraway location prior to the due date for performance the obligor should bear the delivery costs of the object
H25-22-3	in the case where the parties agree on the amount of the liquidated damages with respect to the failure to perform the obligation the court only may increase the amount thereof but may not decrease the amount thereof
H24-25-1	properties other than money may be made the subject of a loan for consumption
H27-23-I	if the parties do not specify the term of a lease the lessee may request to terminate it at any time on the other hand if the parties do not define the time for return in a loan for consumption the borrower may request to terminate it any time only in a loan for consumption without interest
H25-26-1	a mandate shall not be canceled by a mandatary unless an anavoidable reason to do so
H26-18-1	in cases where b c and d bears a joint and several obligation of 3 million yen to a and where each of them have the equally proportionate obligations even if a requests for performance to b the prescription shall not be nullified with respect to c and d who do not know that fact
H20-27-I	a partner may receive a refund of his her share assuming he she was expelled
H23-11-E	if borne obligations are deemed to be necessary for the retention of a deposited thing the depositary can demand that the depositor perform the obligation on the depositary's behalf in such cases if the obligation has not yet fallen due the depositary can require the depositor to tender reasonable security
H24-22-1	if the lessor refuses to accept the rent by causing the dispute about the completion of the lease of building the lessee may make the deposit with the official depository having jurisdiction over the domicile of the lessee or the lessor
H23-11-O	even in cases where the manager in management of business has engaged in the management of business against the intention of the principal if the manager has incurred useful expenses for the principal the manager may claim reimbursement of all costs from the principal
H21-5-3	in a cases where a person who is not an obligor has performed an obligation by mistake if the obligee waived the security in good faith the person that performed the obligation may not demand return of the performance even without having been grossly negligent
H27-24-2	a borrower must make use of and take the profits of the thing which is the subject matter of the contract in compliance with the method of use specified by the contract or by the nature of the thing which is the subject matter of the contract a lessee need not make use of and take the profits of the thing which is the subject matter of the contract in compliance with the method of use specified by the contract or by the nature of the thing which is the subject matter of the contract
H26-29-2	in case where any defect in the installation or preservation of any structure on land causes damages to a when the possessor b has used necessary care to prevent the damages arising the owner c shall be liable to the vicitm a to compensate for his her damages
H21-9-3	if person b who is the depositary and gets approval from person a who is the owner and depositor of a moveable entered into a deposit contract with third party person c for the moveable and transferred it then person b loses the possessory right for the moveable
H18-3-4	even in cases when the victim has proven that authority of supervision has been granted to the agent supervisor from the employerprior to the act of injury of the employee if proof is provided that the agent supervisor exercised reasonable care to the appointment and supervisionof the employee the agent supervisor is released from liability
H25-30-4	in the case where a contractor b who concluded a contract for work with a inflicted damages on a third party c with respect to the execution of his her work if there is a's negligence in order or instructions a is liable for the damages as the party ordering work
H24-20-E	the principal for the principal obligation under a contract for revolving guarantee on loans shall be determined if an obligee has filed a petition for compulsory exection with respect to a claim the subject- matter of which is payment of money on any property of the guarantor in cases where the proceedings for the compulsory exection have been commenced
H22-23-E	a lease without a specified term can be requested to be terminated at any time and doing this will terminate the lease immediately
H22-26-A	even in cases where consent has been reached between a mandator and a mandatary for the payment of remuneration if the mandatary cancels the contract of mandate in the middle of performance of the mandated business the mandatary cannot demand payment of remuneration
H26-27-E	in cases where a found a collared dog whose owner is unknown and took care of it for the unknown owner a took the dog to his her house and took care of it then the dog pushed down a vase on a shoe cupboard and broke it in this case if a was free from any negligence a may claim compensation for the loss from the owner of the dog
H19-26-I	the mandate shall terminate when the mandatary is subject to a ruling for the commencement of bankruptcy procedures but shall not terminate when the mandator is subject to such ruling
H27-6-2	in cases where the obligee assigned a claim to any third party before the lapse of the period of prescription if the obligor has acknowledged the assignment of a claim to the assignee the prescription of the claim shall be nullified
H18-2-5	even in cases when a parent based on the authority of parents determined under the law performs the business of the child as a statutory agent management of business is established
H23-23-A	in cases where the claim whose period of extinctive prescription has passed is in a state of offset with and the opposing claim possessed by the obligor before the period has passed the obligor that possess the claim whose period of extinctive prescription has passed can perform the offset regardless of whether the invocation of prescription is made before the period of extinctive prescription has passed or after
H25-24-I	a buyer may demand a reduction of the purchase money in proportion to the value of the part in shortage in cases where part of a real estate was already lost at the time of the contract if the buyer did not know the fact of the loss
H24-9-4	a claim may be the subject of another claim howver a claim may not be subject of a real right
H21-21-5	unless any other intention is manifested with respect to the expense of performance such expenses shall be borne by the obligee but in cases the relevant obligor caused the expense of performance to increase by relocating his her domicile or taking any other acrtions such incremental amount shall be borne by the obligor
H18-1-1	a special provision that releases warranty can be made but in that situation when there are rights that the seller establishes on his her own for a third party the seller is not released of warranty
H21-21-4	if a third party obligor who has been enjoined from making payment has paid his her obligation to his her own obligee the relevant obligee shall not entitled to request such third party obligor to make payment even to the extent he she suffered the damages
H24-28-5	if the parties have not specified the timing of the return of the thing deposited the depositary who has undertaken a deposit gratuitously may return the same and terminate the contract at any time
H21-19-U	regarding the provision in the civil code that states "a guarantor may raise a defense vis-a-vis the obligee by setting off any claim which the principal obligor may have vis-a-vis the obligee" when considering that the guarantor is given the authority to set off any claim that the principal obligor has the guarantor will be understood to have the right of affirmative defense that refuses the performance of the guarantee obligation for the corresponding amount
H26-27-I	in cases where a found a collared dog whose owner is unknown and took care of it for the unknown owner because the dog was injured when a found it a had a veterinarian heal it and paid the fee if the owner subsequently claims for the restoration of the dog a may refuse to deliver the dog until a obtains reimbursement of the fee a paid
H18-23-I	in cases where person a sold a jewel to person b person b entered into a contract where person b was assigned to pay the purchase money to person c and person c expressed his her intention to enjoy the benefit of the contract if person a delivered the jewel to person b and person b has not paid the purchase money to person c yet while person c can demand that person b should pay the purchase money person a can also demand that person b should pay the purchase money to person c
H27-19-U	unless any other intention is manifested with respect to the expense of performance such expenses shall be borne equally by both the obligor and the obligee however in cases the relevant obligee caused the expense of performance to increase by relocating his her domicile or taking any other actions such incremental amount shall be borne by the obligee
H25-29-I	the contractor may not claim his her remuneration without the specified consent of remuneration amount
H24-28-4	even in cases where the duration of the partnership is specified if a partner dies an heir of the partner may withdraw from the partnership
H23-5-3	the rescission of a fraudulent act is performed by the court based on the demand of the obligee
H24-27-E	even if there is any defect in the subject matter of work performed the party ordering the work may not demand that the contractor repair the defect in the cases where the defect is not significant and excessive costs would be required for the repair
H27-26-A	the party ordering work may cancel the contract by compensating any damages even if the contractor has completed the work with the purpose of its obligation
H27-15-I	even if the parties makes an agreement that the compensation for damages will be paid by any thing which is not money the agreement shall be void
H24-22-4	in cases where the obligor should pay the principal as well as the applicable interest and expenses with respect to one or more obligation s if the person who must perform tenders any performance which is not sufficient to extinguish such obligation in its entirety such performance shall be allocated first to the expense and then to the interest and principal in this order
H27-24-1	the borrower shall bear the ordinarily necessary costs of borrowed things the lessee shall not bear the ordinarily necessary costs of leased things
H26-24-E	in the case where the lender knew that there is any latent defect in the subject matter of a loan for usehe she is released from the warranty against defects if he she disclosed its existence to the borrower
H25-6-E	even if a right to demand compensation for damages due to torts is established in a settlement in a court proceeding and due date is fixed one year after the settlement such right shall be extinguished by the operation of prescription if it is not exercised by the victim within ten years from the time when such settlement had been mentioned in the record of settlement
H21-26-U	the cancellation of a partnership contract shall solely become effective toward the future
H21-19-E	in cases where a guarantor has given a guarantee as entrusted by the principal obligor if he she had a judgment ordering him her to perform the obligation to the obligee or has performed the obligation on behalf of the principal obligor or has otherwise in exchange for his her own property performed any other act intended to cause the obligation to be extinguished as long as the guarantor has not been negligent at any time whatsoever that guarantor has a right to indemnification against the principal debtor
H25-15-4	in the case where the first mortgage and the second mortgage were created on the same real property of the obligor if the obligor pay the obligation which was secured by the first mortgage the obligor shall obtain the first mortgage by subrogation by performance
H26-16-I	in cases where the subject of sale wine is specified only with reference to a type and the delivery of wine is effected at the domicile of the buyer in case the buyer refuses to accept the performance in advancewhen the seller demands the acceptance thereof by a giving a notice that tender of the performance has been preparedeven if the seller brings wine to the domicile of the buyer with the main purport of the obligationhe she shall not be liable for damages for failure to perform the obligation of delivery of wine
H22-14-E	if the subject of the claim is to be identified by way of choice among more than one performance the right to make the choice shall vest in the obligor as long as there is no special provision
H24-30-3	in cases where a claims purchase money of movables in a lawsuit a shall prove that a tendered the delivery of the subject matter as revived cause of action
H26-19-G	in cases where the contract of guarantee between c and b is concluded with respect to monetary debt of a against b when c who has become a guarantor against the will of a has performed the obligation c shall have the right to obtain reimbursement only to the extent that a is actually enriched
H18-23-U	in cases where person a sold a jewel to person b and person b entered into a contract to pay the purchase money to person c as a performance of a loan obligation which a and d jointly and severally carry towards person c if person d had already performed the obligation to person c even after person c has expressed his her intention to enjoy the benefit of the contract person a can cancel the contract upon agreement with person b
H20-27-U	partners bear the the responsibility for the performance of obligation jointly and mutually vis-a-vis the partnership's obligees
H22-19-O	if the assignee of a claim demands the obligor to execute the assignment of the claim in order for the obligor to refuse this he she is not required to demonstrate proof that there was no notification or consent regarding the claim assignment
H25-21-E	in the case where there is a guarantor on an obligation and a mortgage is taken out on land x which a third party mortgagor owns for the same obligation if the guarantor performed and extinguished the guarantee obligation he she exercise the mortgage for the full amount of the right to reimbursement to an obligor
H22-21-2	even if the obligor of a monetary debt brings cash to the address of the obligee and demands acceptance in cases where the obligee refuses to accept even if the cash is not presented in front of the obligee the provision is deemed as actual
H25-3-3	in cases where any claim which was extinguished by a prescription had been suitable for set-off prior to such extinguishment the relevant obligee may effect the set-off
H18-2-4	in cases where a person repairs the fence of a neighboring house after it collapsed due to a typhoon but the neighbor had intended to replace the fence with a concrete-block wall in the near future if a separate typhoon causes the repaired sections to collapse the following week reimbursement of repair fees can no longer be demanded
H20-15-I	a gratuitous depositary shall assume the duty to retain the thing deposited with the care of a good manager
H27-36-O	in cases the obligor delays the payment of interest corresponding to one year or more and if the obligor does not pay such interest notwithstanding the demand by the obligee the obligee may incorporate such interest into the principal
H26-19-E	in cases where the contract of guarantee between c and b is concluded with respect to monetary debt of a against b in case the amount of the monetary debt of a against b is 5 million yen and c has become a guarantor as entrusted by a after that a thought he she was going to set off his her obligation against his her claim of 3 million yen against bwhen c performs his her obligation without giving to a a notice a may refuse reimbursement of 5 million yen from c to the extent of 3 million yen by asserting that a could set off
H25-21-U	in the case where a third person mortgagor owns both of land x and land y which a joint mortgage is taken out on if the obligation ceased to exist by distributing the value of land x ahead the third person mortgagor may exercise the mortgage took out on land y to within the right to indemnification to the obligator
H18-21-2	when jointly and severally liable guarantor person c acknowledges a claim from person a to person b before the prescription period has elapsed the effect of interruption of prescription also affects main obligor person b
H19-17-1	there are cases when compensation of damages may be demanded besides demand for the enforcement of performance
H18-28-3	in cases where the obligee has filed a petition for compulsory execution with respect to a claim the subject matter of which is payment of money on any property of the principal obligor and the court ordered the commencement of such compulsory execution procedure the principal for the principal obligation under the contract for revolving guarantee on loans shall be determined at the time of the filing
H20-24-5	when a lessee of a building repaired a leak in the roof at his her own expense that the lessor should repair he she may immediately demand reimbursement of the entire amount of the repair expenses from the lessor
H24-30-1	in cases where an obligee a demands performance of a guarantee obligation which is not joint and several guarantee from a guarantor b in a lawsuit a shall prove that he she had demanded perfomance from a principal as revived cause of action
H26-22-2	gifts not in writing may also be revoked with respect to any portion of the gift for which performance has been completed
H20-26-3	a mandate contract is gratuitous contract in principle but if there is a special provision the mandatary may demand renumeration from the mandator
H21-20-4	if an obligor has given an acknowledgement without objection to the assignor of a claim even if the claim was satisfied he she may not refuse the performance of the obligation vis-a-vis the assignee but may demand the return of the payment money vis-a-vis the assignor
H22-25-3	in cases where the contractor demands the party ordering work to provide remuneration if there is any defect in the subject matter of work performed and the party ordering work demands that the contractor repair the defect the party ordering work can refuse to pay remuneration
H26-20-3	in case where the obligor deposits the subject-matter of the performance with an official depository the obligation shall not be extinguished unless the obligee accepts the relevant deposited property
H26-11-G	in a sale the ownership of the subject matter transfers at the time of formation of the contract in principle but the relevant parties may stipulate that the ownership is transferred at other time
H21-21-3	in cases where there is any instrument which evidences the claim for wages the borrower may assert the fact that he she will make a payment by returning and exchanging the instrument when attempting to make the performance has completed his her entire performance
H25-26-5	if the mandatary has incurred any obligation found to be necessary for the administration of the mandated business the mandatary may demand that the mandator perform the obligation on the mandatary's behalf
H21-19-A	assuming that a recovery obligation due to cancellation is understood as a different l obligation that is not identical to the original obligation whenever it is considered whether or not the recovery obligation due to contract cancellation being included in the scope of the guarantee obligation is a problem in the interpretation of intention of the party in the guarantee contract the guarantor for the seller in a sales contract for specified thing may be understood to bear responsibility for the guarantee even for the recovery obligation in cases where the contract is cancelled due to default by the seller
H26-23-E	if any mortgage statutory lien or pledge is registered on immovable property that has been purchased the buyer may refuse to pay the purchase money until the completion of the procedures of the claim for extinguishment of the morgage the statutory lien or the pledge
H24-19-1	in cases where the obligee c exercises the credit of sale value vested in the obligor a against b and filing the action regarding to the credit if the upholding judgement of the action is established the credit is deemed to extinguish by the performance
H27-26-U	in cases where the party ordering work is subject to a ruling for the commencement of bankruptcy procedures the contractor may cancel the contract
H25-29-E	a mandatary of a quasi-mandate contract may not claim remuneration from a mandator before performance even with special agreements that a mandatary may claim remuneration before he she administers the mandated business
H21-26-A	if a building that is the subject matter of a job in a building contract has any defect and the purpose of the contract cannot be achieved because of the defect the party ordering the work may cancel the contract for that reason
H23-13-E	in cases where a nominative claim where the obligee is an individual is the subject matter of a pledge to assert the establishment of the pledge against a third party other than the obligator of the claim that is a subject matter of the pledge the notification or acknowledgement using an instrument bearing a fixed date is required
H24-28-2	a loan for use shall terminate when a borrower dies
H27-27-E	in cases where there is any defect in the subject matter of work performed if the repair of the defect is impossible the party ordering the work may cancel the contract
H25-30-3	in the case where b who is employed by a inflicted damages on a third party c with respect to the execution of that business if a performed the obligation to compensate the damages to c a's right to reimbursement to b shall not accrue
H27-28-A	a person who has taken the life of another must compensate for damages only to heirs of the victim
H26-19-C	in cases where the contract of guarantee between c and b is concluded with respect to monetary debt of a against b in the case a is a minor and assumed the obligation against b without consent of the legal representative c was aware at the time of entering into a contract gurantee of such fact c shall be presumed to have assumed an independent obligation of the same subject in the event of rescission of the obligation of a
H19-20-I	a third party acquirer of a mortgaged real estate obligormay not subrogate to the secured claim of the obligee against the guarantor
H27-25-O	a concluded the contract with b that a leases his her two-storied building "x" at a charge of 500 000 yen a month and delivered the building "x" to b after that b concluded the contract with c that b subleases the building "x" at a charge of 500 000 yen a month with obtaining the approval of a and delivered the building "x" to c after a while c became unable to use the second story of the building "x" due to the leak caused by defect of the roof if b refuses to repair the defect of the roof of the building "x" c may demand a to repair the defect of the roof of the building "x"
H25-24-E	in cases where an easement that was referred to as being in existence for the benefit of a land that is the subject matter of a sale does not exist the cancellation of the contract must be made within one year from the time when the buyer comes to know the facts
H24-23-1	in cases where a guarantor has given a guarantee as entrusted by the principal obligor if he she has without negligence had a judgment ordering him her to perform the obligation to the obligee such guarantor shall have a right to obtain reimbursement from the principal obligor
H22-28-4	performance by a third party is also effective and thus even if the an obligation of another person has been performed by mistake the person who made the performance cannot demand the return of the performance to the obligee
H26-24-G	a borrower must retain the subject matter of the loan for use with the care of a good manager
H25-24-A	in cases where the seller at the moment of the contract does not know that the land the seller has sold do not belong to him her even if the seller cannot acquire the land and transfer the same to the buyer the seller may cancel the contract
H26-25-4	the pre-contract of a loan for consumption shall not lose its effect if a ruling for the commencement of bankruptcy procedures is subsequently made against the borrower
