341	0.00085298 0.0018757 -0.00054279 -0.0011475 0.0027774 0.0022688 -0.0012636 -0.0011646 0.0020878 0.00196 -0.0020213 0.00061404 -0.00017123 0.0016357 -0.0022465 -8.7095e-05 0.0011197 0.00023836 -0.00086258 -0.0013355 0.00058476 0.002242 0.0021852 -0.001545 0.0014455 -0.00059194 -0.0007782 -0.00065536 -0.0018036 0.0030568 -0.00071828 0.0004917 -0.0022642 -0.0012828 -0.0031349 -0.00025235 -0.0011119 -0.00065817 -0.00030759 0.00019149 -0.00028962 0.0020388 0.0015514 0.0012507 0.0016189 -0.00020441 0.00044248 -4.1167e-05 -0.0015662 0.0018843 -0.0013829 0.00098127 -0.0017945 0.001153 -0.0018389 0.00064963 -0.0022295 -0.00070331 0.00076916 0.00057449 0.00026031 0.0021252 0.0023093 0.0011475 -0.00033987 0.00076486 -0.0027879 -0.00021566 0.00065783 0.00015182 -0.0010691 -0.00078119 -0.00049454 -0.001351 -0.0016131 0.00072719 0.0017946 -0.00013842 -0.00015465 0.00017797 0.00055301 0.00057289 0.0018262 -0.0021145 0.00096092 -0.00086099 0.00081044 0.0010547 -0.0010361 0.0011682 0.0013638 0.00021135 0.0023768 -0.0015166 0.0016506 -0.0029868 -0.00075348 0.0026035 -0.00095658 -0.00081219
342	0.0018455 -0.00051687 0.001322 -0.0015869 0.0034693 0.00028218 -0.0023231 -0.0017972 -0.0005517 0.0014278 -0.0011302 0.00028428 -0.002797 0.00098122 2.8627e-05 -0.00069247 0.00079177 -2.5243e-05 -0.0017261 0.00017267 0.001435 -0.00064091 -0.00073812 -0.00098921 -0.00072015 -0.001533 0.00088552 0.00050895 -0.0017983 0.0008617 0.00045661 0.00088584 -0.002064 0.00079021 -0.0016993 -0.00046737 -0.00039181 0.00018593 0.00093232 0.0013988 -0.0027519 0.0010273 -0.0007842 0.0015271 0.0033868 -5.4287e-05 -3.879e-05 0.00016302 0.00063139 0.0019043 -0.0014293 0.0013793 -0.001372 -0.00042634 0.00058029 -0.0013587 -0.0027316 -0.0010442 0.00016862 -0.00052668 -0.00012353 0.0013267 0.0033521 0.00024135 -0.00023339 -0.0016031 -0.00065602 0.00093382 0.00044698 -0.0014251 0.00054217 0.0010786 -0.00035564 -0.0024297 0.00056847 -0.00048349 0.00027748 0.00067709 0.0012922 -2.3669e-05 0.0017832 0.00040098 0.00015471 -0.00066758 0.00096669 0.00027899 0.00033026 -0.00026778 0.00047766 -0.00064394 -0.0015326 0.00010988 0.00085672 -0.000737 -0.0010462 -0.0021933 -0.0022049 0.0010358 0.00096211 0.00065521
343	0.0014175 -0.0020992 -0.00020346 -0.0029341 -0.00087976 -0.00048288 0.0023694 -0.0016234 -0.0011111 -0.0017342 -0.0019969 0.00032422 -0.00019939 0.00045492 -0.0019596 0.00094012 2.2092e-05 -0.001646 0.0020373 0.0010239 -0.00015576 0.0009447 0.00082886 -0.0020317 -0.0024365 -0.003431 0.0016127 -0.0035099 0.0010384 0.0016772 0.0019169 0.00024169 0.0006103 1.9769e-05 -0.0022187 0.0012296 0.0010846 0.0012969 0.00054589 0.0010407 -0.0013361 -0.0020014 0.0016156 0.0010193 -0.00049781 -0.0025552 0.0025534 -0.0013983 0.00054529 -0.00052549 -0.0033232 0.0002735 -0.0010372 0.00059043 0.0021845 0.00090525 -0.00081822 -0.00082853 -0.00033847 -0.0013084 0.0017694 0.0015795 0.0027435 -0.00035324 -0.0021208 -1.1671e-05 0.00025584 0.0019204 -0.0034193 -0.0009272 0.0027527 0.0011995 0.0015539 0.0013246 -0.00080091 0.0027317 0.00016954 0.00044758 -0.00052051 0.00072617 0.0041135 0.0010365 0.0029214 -0.0033114 0.0010282 -0.00073735 0.00036253 0.0010074 0.0023073 0.00035362 -0.00099583 -0.00020116 0.0025665 -0.0023148 -0.0031675 -0.0039444 -0.0019227 0.0022994 0.00038509 -0.0019311
810	0.0008367 -5.9291e-05 0.0012826 -0.00013028 -0.00041289 0.0012051 -0.0019137 0.00056506 0.0010284 0.0023651 -0.0023374 0.00052345 -0.00087331 -0.0013102 -0.00036777 0.00049483 0.0011096 0.00012193 -0.0022206 -0.0014687 -1.7368e-05 0.0006257 0.00087657 0.00041648 -0.00014252 -0.00049066 0.0013179 -0.001518 -0.0018066 8.8538e-05 -0.0012847 0.0012385 0.00043401 -0.0015817 -0.0018933 9.5452e-05 -0.00087552 -0.00089278 0.00032129 0.0011873 -0.00072382 -0.00041199 0.00092153 0.00049431 0.0010109 0.00027059 0.0015111 -0.0018921 -0.0010093 0.00072181 0.0017417 -0.00081859 -0.0018855 0.0011106 -0.00024782 -0.00098176 0.00078925 0.00085802 0.00068441 -0.00076727 -0.00058757 0.00016739 0.00066573 0.001343 -0.00062891 -9.9696e-05 -0.0023102 0.00050991 0.00041825 -0.00033117 -0.00035379 0.00077754 0.00015085 -0.0021093 1.9782e-05 -0.0019119 0.0021789 -0.00038105 0.00016239 0.0011424 0.00048835 0.0012599 -0.00041464 0.001024 0.0013586 -0.00057712 0.00096907 0.00023164 -0.001171 0.0018 0.0012172 -1.9781e-05 0.00063006 -0.00095657 -0.00063437 -0.00093356 -0.0011039 -0.00047418 0.0016216 -0.0011686
811	-0.00072298 0.0010132 -0.001157 -0.00099325 0.0014955 0.00094821 -0.00064686 -0.00042696 0.0020764 0.0024041 -0.0011002 7.6925e-05 0.00061385 0.00080858 -0.00023961 3.6315e-05 0.00079577 0.00018305 -0.001012 -0.00029876 0.00037893 0.00081097 0.00057353 -0.00034563 -0.00052856 -0.00070474 0.0011168 -0.002008 -0.0015791 0.00049283 5.642e-05 0.0006491 -0.0008628 -0.0012639 -0.0017213 -0.0012889 -0.00082307 6.6805e-05 -0.00014843 -0.00059104 8.9194e-06 0.0015336 0.00025994 0.00096588 0.00018945 0.0008074 0.0013137 -0.00097537 -0.0011847 0.0015471 -0.0018557 0.00066337 -0.00059886 0.001589 -0.0014414 -0.0008158 -0.00031345 0.00072243 0.00081391 0.00054451 0.00040657 0.0008875 0.0021115 0.0011025 -0.00095616 -0.00053603 -0.0013058 0.00033171 0.0011201 -0.0005423 -0.0011085 0.00062311 9.6591e-05 -0.0013804 -0.00096986 -0.00055663 0.0017346 0.0011628 0.0014453 -0.00034177 0.0005279 0.00074087 0.0017374 -0.0014846 -0.00060812 -0.00094516 0.000183 0.00018708 -0.0012461 -0.00033338 0.0016154 0.0008105 0.0022074 -0.001224 0.00051296 -0.0019725 5.7477e-06 0.00090371 -0.00072058 -0.00085648
812	0.00084179 4.7285e-05 0.0015754 0.00056008 0.00024465 0.0030471 0.00045166 -0.00023703 0.0016945 0.00053848 -0.00081799 8.7032e-05 -0.0014127 -0.00020602 -0.0011393 0.00082609 0.0005483 -0.0015597 -0.00087993 -0.00075873 -0.0017503 0.0012209 0.0006443 -0.00049621 0.0006265 -0.00016058 0.00040989 -0.0011203 -0.00098751 0.00013932 2.1489e-05 -0.0011932 -0.0011582 -0.0015027 -0.002023 7.0652e-06 -0.00096122 -0.00071609 0.0024516 0.0009738 -0.0021467 0.00077225 -0.00016657 0.0026023 0.0021879 0.0014994 -0.00051077 -0.0019723 -0.00071931 0.0020691 -0.00011369 -0.00076804 -0.0015869 0.0031569 -0.0012646 0.0012876 -0.00086938 0.0012409 0.00065768 0.00078259 0.00033877 0.00057465 -0.00056993 0.0030762 -0.0012093 -0.0011147 -0.0016467 -0.0006954 -0.00099193 -0.00023928 -0.0020682 0.0011313 0.00016038 -0.00040254 -0.0031388 0.0010974 0.0011153 -0.00207 8.6937e-05 -0.00094973 0.00094711 0.0004412 0.00054818 -0.0011673 0.00057826 0.00025189 5.1196e-05 0.0013237 -0.00067054 -0.0001866 0.00085365 0.0015536 0.0017642 -0.0010574 7.0918e-05 -0.000688 -0.0023951 -0.001563 -0.0024718 -0.0033084
813	0.00011846 0.00066744 0.00024299 0.00017221 0.00080718 0.0016994 -0.00093954 0.00056426 0.0011481 0.00090818 -0.0013677 -0.00044637 -0.00056152 0.00066852 -0.002285 0.00053821 0.0011858 -7.9574e-05 -0.0008684 -0.00034976 -0.00046045 0.0013004 0.00067186 0.0012542 0.00020935 -0.0012566 -0.00028721 -0.0011939 -0.00058605 -0.00050761 -0.0014525 -0.00056906 -0.0013426 -0.0010259 -0.0029241 -0.0013401 -0.00096 -0.00026773 -0.00021055 8.2646e-05 -0.0016371 0.0019479 -0.00059883 0.0012273 0.0014428 -0.00016705 0.0010598 -0.0018676 -0.0016739 0.0015416 -0.00045916 0.00034233 -0.0014352 0.0024953 -0.0035064 -0.0014161 -0.0015231 0.0010941 0.0011356 0.0011146 0.00084349 0.0017687 0.0017886 0.0030721 -0.0014091 -0.00070499 -0.0017272 -0.00031761 -0.00011391 -0.0012252 -0.00070653 0.00089301 0.00038563 -0.0017322 -0.00096808 -0.00074332 0.0010999 -0.00099333 -0.00034865 -0.00019325 0.00046311 0.00051855 0.0013731 -0.0010304 0.00067203 0.00049849 -0.00062053 -0.00015729 -0.00068294 -0.00039276 0.00052525 0.00054899 0.0019924 -0.0013191 0.00074268 -0.0007772 -0.00075321 0.00081083 -0.0023448 -0.0030268
348	0.0003361 0.0011828 0.00014801 -6.8201e-05 0.0030494 4.4423e-05 0.0011569 -0.00068599 -0.00072674 0.0023972 -0.0014774 0.00042916 0.0010544 0.0016032 0.00013268 -0.00059474 -0.00029881 -0.00030285 -0.00032907 -6.5187e-05 -0.00066577 0.00048612 0.0013183 -0.00081902 0.00035433 -0.00046356 -0.00072626 -0.00098794 -0.00037641 5.2273e-05 -0.00061624 -0.00023271 -0.0011213 -0.00079046 0.00013336 -0.0001196 -9.0362e-05 -0.001411 -0.0023051 0.00016045 -0.00095476 0.001725 -0.00088528 0.0014441 0.0015896 9.2058e-05 -0.00016365 -0.00010954 0.0002737 0.0017941 -0.0015449 0.001327 -0.0011806 0.0023321 0.00087092 -0.0019503 -0.00034932 0.00075173 0.001208 -0.00092008 -0.00044277 0.0013759 0.0019215 0.0011652 0.00077147 -0.00068202 -0.0014707 0.0012489 -0.0007088 0.00099164 -0.00010551 -6.7084e-05 0.0003607 -0.001749 0.00014514 9.8569e-05 0.0028392 0.0017568 0.0010234 -0.0011283 0.0015974 0.00039385 0.0012775 -0.0015995 0.00027872 -0.00082196 0.00033716 -0.0015048 -0.0012997 -0.0019361 0.0019702 0.001025 0.0021869 -0.00090237 -0.0010444 -0.0023612 -0.001096 0.0015652 -0.0021504 -0.00052452
349	-0.00030729 -2.8213e-05 0.00085831 -0.00034429 0.00049589 -0.00034775 -0.00029132 -0.0012161 9.2573e-06 0.0013595 -0.00045469 -0.00021225 -4.3242e-05 0.00084102 -0.00064847 0.0003536 -0.00011599 -0.0011975 -0.0014681 -0.00024186 0.0017118 -0.001064 -5.8169e-05 0.00017371 -0.0014249 -0.0024574 -8.6605e-05 3.3844e-05 -0.0011178 0.00088532 -0.0002229 0.00078142 0.00053673 -0.00096905 -0.0015838 -0.00048283 -0.0020847 0.00098446 -0.00015134 0.00046586 -0.001122 0.001491 0.00032366 0.0013482 0.0013825 0.00042348 0.0010141 0.00036178 1.7917e-05 0.0012002 -0.0015714 0.00083835 -0.0012463 0.00076979 -0.001213 0.00047276 -0.00043494 -0.00036731 0.0010031 -0.0010132 0.00045432 0.00051174 0.0013589 0.0017581 0.00055993 0.000115 -0.00093379 0.00082434 0.00049701 0.00067704 0.0015247 0.00066091 -0.00021235 -0.0012706 -0.0008806 -0.00018198 0.0017741 0.0010071 0.0021729 -0.00075868 0.0018318 0.00048779 0.0015418 -3.098e-05 -0.00076039 0.00032978 -6.3444e-05 0.00026876 0.00028123 -0.0015949 0.00053199 -0.00038214 0.0023063 -0.0018948 0.00017371 -0.00094269 -0.0020956 0.00073464 -0.00080959 -0.0010356
816	-0.00020508 0.00088283 -0.00075716 -3.5106e-05 0.0010731 0.0016812 -0.0010194 0.0013327 0.00097257 0.0010667 -0.0008258 0.00043634 5.533e-05 0.00024819 -0.0010468 9.0726e-05 0.00043069 0.00043837 -0.00022563 -0.0019415 -2.0576e-05 0.0013489 0.00091886 -0.0001675 -0.00027114 -0.0012775 0.00017848 -0.0014473 -0.00090199 5.8037e-05 -0.001364 0.00049423 -0.0013213 -0.00042747 -0.0014226 -0.00023094 -0.0012874 -0.0010904 -0.00018165 -0.00062276 0.00044144 0.00057663 -0.00067967 0.00077849 -0.00014468 -0.00036479 0.0010924 -0.0022638 -0.00097834 0.0010254 -0.0016192 0.00061761 -0.0017806 0.0017385 -0.0011009 -0.0018644 0.00010646 0.0004464 0.0010657 0.00015979 -0.00035267 0.00029727 0.0015854 0.001297 -0.00068949 0.00044044 -0.0020022 0.00058215 0.00078183 8.0162e-05 -0.00082611 -0.00021411 -0.0009634 -0.0013907 -0.00039026 -0.0011928 0.0011916 0.0013954 0.00057472 0.0016385 -0.00014921 0.00056446 0.0010675 -0.0012771 0.00036626 -0.00014707 -0.0005922 0.0006232 -0.0012054 -8.9382e-06 0.0021061 -0.0004841 0.0010837 -0.00087438 0.00066687 -0.0014689 -0.00024017 0.00065388 -0.00081522 -0.0006373
817	0.00098957 0.0013754 -0.00014146 -0.0017258 0.0015396 0.0030853 -0.0011675 -5.7332e-05 0.00088418 0.0037268 -0.00080756 -0.0011803 -0.0017403 -0.00059404 -0.0039692 -0.0005375 0.00081908 -0.00039948 -0.0011824 -0.00040271 -0.0016655 -8.3745e-05 0.00050959 0.00066032 0.00097584 0.0013948 -0.0014984 -0.003213 -0.0012437 0.0010102 -0.0010496 0.0011281 -0.0021336 0.0002574 -0.002063 3.4523e-05 -0.0025451 -0.00032872 0.0005435 0.0024948 -0.00077101 0.00070909 0.0001587 0.001269 0.0016957 -0.0011101 0.00099312 -0.0031618 -0.0004252 0.0033174 -0.00039062 -0.0014051 -0.0020107 0.0032685 -0.0020743 6.7254e-05 0.00036424 -0.00033917 0.00078801 -0.00010516 0.0013126 0.00091839 0.00072191 0.00090942 -0.0012816 -0.00071579 -0.0020691 -0.0013573 -0.0010017 0.00040285 -0.00071995 0.0013135 0.00050992 -0.0022013 -0.0022057 0.0010473 0.0011468 -0.0019341 -0.00096073 -5.4746e-05 0.0024138 0.00089309 0.0016125 -0.0016561 0.001334 -7.4362e-05 0.00024462 0.0019061 -0.00063294 0.00061057 0.0024459 0.0014472 0.00045686 -0.0019602 0.0014833 -0.0017951 -0.0028237 -0.00034469 -0.0017656 -0.0019006
