H18-28-3	2.969e-05 0.0016382 -6.2862e-05 -0.0017697 0.00064879 0.0019675 0.00031195 -0.00026838 0.001087 0.0017038 -0.00098499 0.00057069 0.001086 0.00071652 -0.00043147 -0.0011749 7.7575e-05 0.00034086 -0.00036197 -0.0019409 -0.0004155 0.0016558 0.0010181 -2.896e-05 -0.0004238 -0.0012544 -5.5063e-05 -0.00067628 -0.0014927 0.00053156 -0.0009265 -0.00022976 -0.00033637 -0.0010857 -0.0024183 0.00048577 -0.00075857 -0.00099831 -0.00073762 -0.00017399 0.00091514 0.0026372 0.00056292 0.0018374 0.00054523 -0.0011276 0.00058272 -0.00043861 3.9982e-05 0.00046947 -0.0025087 0.0023197 -0.0012553 -0.0002397 -1.2042e-05 -0.00048709 -0.00036176 0.00057516 0.0018931 0.0013246 -0.00096998 0.00050663 0.0031986 0.0012304 0.00010711 -0.00023196 -0.0011445 0.0010574 0.00069931 0.00047276 -0.0019219 0.00068738 -0.00061825 0.00011208 -0.00059062 -0.00049871 0.0012047 0.001179 0.0010267 -0.0012753 -0.0011535 0.00042108 0.0017571 -0.0010874 -0.00044695 -0.0019058 -5.446e-05 -0.00034141 -0.0013245 -0.00015179 0.00075822 0.00044594 0.0030714 -0.0019686 5.8364e-05 -0.0012696 0.00040881 0.001162 -0.0018448 -0.00031233
H18-28-2	0.0010452 0.00063729 -0.00018981 -0.0010709 0.0011012 0.0022069 -0.0006019 -6.709e-05 0.00076344 0.0012651 -0.00035127 0.0002582 0.00024694 0.0010477 -0.00060913 -0.0010041 0.001104 0.00039249 0.00024871 -0.0016109 8.4777e-05 0.00056327 0.00058383 8.4777e-05 -0.0011273 -0.0010663 -0.00090801 -0.00073969 -0.0010904 0.00045913 -0.00065375 -0.00016583 0.00038429 -0.0017591 -0.0011424 0.0010717 -0.0014492 -0.00091629 -0.0010192 0.00098274 0.00065372 0.0026462 0.0015075 0.0011836 0.0011671 -0.0014503 0.00011351 0.00080439 -0.00031639 0.0004862 -0.0020206 0.0014808 -0.001003 -0.00034672 0.0009913 -0.00038292 -0.0018729 0.0015587 0.0022745 0.0010638 0.0013735 0.0012004 0.0022217 0.002399 0.0001649 -0.0006432 -0.0013905 0.00045535 -0.00034298 -0.00072022 -0.00078115 0.0016852 0.0010387 -0.00010642 0.00040611 -0.00033681 0.00054219 0.00025373 0.0016752 -0.00084602 0.00029723 0.00072987 0.00082505 0.00056557 0.00098547 -0.0005701 -1.0317e-05 0.00051021 -0.0010861 0.00033599 0.0015625 0.00053304 0.0025865 -0.0015678 -0.00021925 -0.0018874 -5.2777e-05 0.0005437 -0.0019731 -0.00040775
H18-15-3	-5.5443e-06 0.00027112 0.0003155 -0.00022442 0.0019927 0.001126 7.7804e-05 -0.0012791 0.0008631 0.0017062 -0.00030914 -0.00069042 0.00023247 0.00015197 -0.00099528 0.00021862 0.0016511 0.0016755 -0.0012184 -0.00088034 0.00012939 0.0022767 0.00152 -0.00030185 -0.00074945 -8.6723e-05 0.0010768 0.0001765 0.0004895 0.00017252 -0.0012223 -0.0010807 -0.00066049 -0.0021601 -0.0013164 0.00065046 -0.0011672 -0.00056391 -0.00027306 -0.0008292 -0.00013764 0.0009758 0.00022844 0.0026042 0.0012412 -0.00018212 -3.1838e-05 9.712e-05 -0.00086289 0.0012322 -0.0022651 0.0016149 -0.0010152 0.0016434 -0.00031776 0.00088999 -0.00059741 0.00049112 0.0019337 0.001127 -0.0021679 0.00074026 0.0029642 0.0020001 0.00021991 0.00021881 -0.0019502 0.00087458 0.00062088 8.6888e-06 -0.0014632 5.0423e-05 -0.00066236 -0.00022498 -0.00028108 -0.00024161 0.0012343 0.0012168 0.0020465 -0.0015967 -0.00067357 0.00052131 0.0015672 -0.0013651 -0.00034097 0.0014985 0.00077415 -0.00035351 -0.00065432 -8.8846e-06 0.001347 0.0014333 0.0036082 -0.0018181 0.0010677 -0.0010079 0.00048125 0.00067541 -0.0014611 -0.0012149
H18-23-U	0.0010492 -9.6882e-05 -0.00060719 -0.00019973 0.00058876 -0.00048454 -0.0024116 0.00016969 0.0038616 0.00054521 -0.00095906 0.0019836 -0.00085284 0.0016351 -0.001432 0.00097199 0.0016541 -6.8575e-05 -0.00075715 -0.0020157 0.001593 0.00073935 -0.0025592 -0.00031192 -0.0013356 0.0019398 0.0014418 -0.0017911 -0.002144 0.0019712 0.00021592 -8.61e-05 -0.0011587 -0.0011503 -6.763e-05 -0.000659 0.00025964 -0.00038888 -0.00022762 0.00049446 0.001181 0.00089694 -0.00038001 -0.00029303 0.0007975 -0.0015344 0.0010928 -0.00068822 -0.00076745 -0.000395 -0.0027581 0.0016913 -0.0017357 -0.0012294 0.00019082 -0.0021467 -5.8211e-05 0.00093125 0.00077787 0.00037987 -0.0025573 0.00044361 0.0025086 0.0022308 -0.0011073 0.00075357 0.00018531 0.0011096 0.00063487 0.00022209 -0.00022623 0.0016702 0.00079972 -0.00054419 -0.00072514 -0.001501 0.0014381 0.0018622 0.0020652 -0.0014021 0.0012112 0.001429 0.00067055 -0.0015435 0.0014242 -0.0015275 0.00048974 0.0012375 -0.00027499 -0.0026138 0.002209 -0.0017181 0.0030264 -0.0012674 2.641e-06 -0.0019947 0.00033375 0.0010425 -0.00029665 0.001039
H18-1-2	0.00027089 0.0015393 -0.00082832 -0.00098279 0.0010121 0.00046441 -0.00010815 0.00059165 0.0016761 0.00054573 -0.0017772 0.0018148 0.0016938 -0.00038854 0.0011801 -0.0010655 0.0002775 -0.0029668 -0.00045524 -1.0765e-05 0.0020099 0.0017931 0.00037874 0.00086376 -0.0015291 -0.00075365 -0.00014551 0.00011615 -0.0010227 -0.00045591 -0.00029835 -0.00088953 -0.0010432 -0.0011618 -0.0028007 -0.0014404 -0.0011157 -0.00025271 0.00043518 0.0004278 0.00023519 0.0036103 -0.00082826 0.00080197 0.0027978 0.0013312 0.001153 -0.0010337 -0.00068235 0.0027658 -0.0028489 -0.00093589 0.00041281 -0.00012061 0.00038006 -0.00049528 -0.00025186 -0.0010423 0.00049821 -0.0018438 0.0018029 0.00084941 0.0027696 0.0025974 0.00045236 0.0024718 2.3961e-05 -0.00016737 -0.00013161 -0.00099094 0.0013435 0.0015942 0.001221 -0.00011178 -0.0023824 0.00082712 0.00042015 0.0022122 0.0019981 -0.0026562 0.0006276 -0.00046691 -0.00066954 0.00039039 0.00084353 -0.00065283 0.00017615 0.0013968 -0.0019141 9.1367e-05 -0.00066931 0.0010985 0.0011335 -0.00049018 0.00073455 -0.0012186 -0.0012607 0.00087572 -0.0018208 -0.000573
H18-32-5	5.6898e-05 0.0017548 -0.00063844 -0.0019865 0.0017045 0.00049579 -0.00048571 0.00071343 0.0015071 0.00056697 -0.0026945 -0.00068554 0.00082885 0.0015062 0.00013283 0.00022736 0.0003881 0.00028701 0.00032885 -0.0011582 0.0021676 0.0017911 -0.00028429 0.00025931 -0.00062615 -0.0010553 0.00047539 -0.0014383 -0.00052221 0.0015196 -0.0010196 -0.00022264 -0.0007035 -0.00065537 -0.0012609 -0.001089 0.00087876 -0.00059283 -0.00031421 -0.0014183 0.0022536 0.0018016 0.00090859 0.00044778 0.0011532 0.00016373 0.00039365 -0.0011694 0.00055117 0.0014044 -0.002042 0.0019996 -0.0010078 -6.2167e-06 -0.0019356 -0.00084322 -0.00038316 0.0013537 0.00068769 0.00061049 -0.0017751 0.0018128 0.0020516 0.0013181 -0.0010729 -0.00074027 -0.00016355 0.0004065 0.00052193 9.0589e-05 -0.0015735 8.0442e-05 0.00038159 1.3787e-05 -0.0010692 0.00056005 8.8517e-05 0.0025736 0.00059859 -0.00084189 -0.00034918 -0.00087337 0.00093424 -0.00043723 0.00085255 -0.00036161 -0.00091521 0.0012146 -0.0011052 -0.00047776 0.0012338 -0.00070945 0.0039587 -0.00163 -0.0013919 -0.0020687 -9.6433e-05 0.0010604 -0.00090678 -0.001733
H18-28-4	-0.00039352 0.0016678 -0.00026864 -0.00099309 0.0011104 0.0018629 0.0012278 0.0010216 0.0020566 0.0017501 -0.0012897 0.00051886 0.002451 0.00077397 -0.00070547 -0.00091622 0.00091466 0.00084459 -0.0001039 -0.0012524 -0.00080372 0.0013433 0.00032586 -0.00076863 -0.00089303 5.7062e-05 -0.00060305 -0.00051132 -0.0021088 0.0029342 -6.1599e-05 -0.00035551 -0.00058497 -0.0019112 -0.0025771 -0.00025324 -0.0010603 -0.0010958 -8.519e-05 -0.00028457 0.0011905 0.0020435 0.0024365 0.001425 0.00071876 -0.00082098 0.00055345 -0.000649 -0.0018398 0.0012597 -0.0031252 0.0024086 -0.0016192 0.00015428 0.00056247 4.0111e-05 0.00058203 0.0012663 0.0016635 0.00070015 -0.00064283 0.00022906 0.0023356 0.0013336 0.00052898 -0.00017683 -0.00099372 0.0016788 0.0011712 -2.383e-07 -0.0021676 -0.00063186 -0.0010727 -0.00042621 0.001062 -0.00099815 0.0014851 0.00082965 0.0021491 -0.00099062 -0.00025076 0.00115 0.0018551 -0.0023538 -0.00022675 -0.0018593 -0.00031041 0.0012629 -0.001414 -0.00062328 0.0015322 0.0020447 0.003803 -0.0030473 0.00049818 -0.0005927 0.00015648 0.0024387 -0.0017597 -0.00088854
H18-29-4	0.00056721 0.0007705 -0.0015698 -0.00085807 0.0023246 0.00074132 -0.0011149 0.00092043 0.00094042 -0.00022859 -0.002576 0.00055759 -9.7567e-05 0.0010766 -2.9907e-05 0.0014926 -0.0011058 -0.0013987 0.0022939 -3.7022e-05 0.00033131 0.0006481 0.00041069 -0.00046784 -0.00058912 7.9793e-05 0.002343 -0.00060251 -0.00095623 0.00043336 2.2096e-05 -0.000767 0.00040891 -0.00023094 -0.0012194 0.001124 -0.00036672 -0.0010061 -0.00016864 -8.6598e-05 0.0010593 0.0022967 0.0018833 0.0017167 0.0023961 -0.0017793 0.0021061 -0.00045968 -0.00046338 0.0023418 -0.0021782 6.216e-05 -0.001853 -0.00056201 0.00062268 -0.0014948 0.00018829 0.0011568 0.0013474 -0.00022988 -0.0012394 0.00031715 0.0027407 0.00070005 -0.00028704 -0.00036246 -0.00059972 0.00071086 -0.00065172 0.00093023 -0.0022826 0.0021456 0.00022398 -0.00011996 0.00036132 -0.0014575 0.0006805 0.0012617 0.0019984 -0.00010744 0.00063657 0.00048105 0.0012146 -0.0010674 0.0013815 -0.00021073 0.00108 0.000666 -0.0022576 -0.0002644 0.00066703 -0.0008061 0.0025541 -0.00015822 -0.0014139 -0.0012159 -0.0028807 -0.00034292 -0.00084441 -0.00099331
H18-29-5	-0.00012755 0.0017135 0.0010174 -0.0012153 0.0022354 0.000662 -0.0013772 0.00097653 0.00057508 0.00030078 -0.00021996 -0.00024783 -0.0017351 0.0010918 -0.00043752 0.0012025 0.0012768 0.0014253 -2.7269e-05 -0.001365 -0.00085483 0.001238 0.00051721 0.001027 -0.00069494 -0.00096781 -0.0015872 -0.00099147 -0.00043741 0.00082965 -0.00084361 -0.00020139 0.00051915 -0.0010622 -0.0021402 -0.00044483 -0.0006158 0.00039683 -0.0011083 -0.0002876 -0.0010844 0.002182 0.0010042 0.00077618 0.0018953 -0.001225 0.0026978 -0.00063398 -0.00099336 0.0012934 -0.0016091 0.00088077 -0.00097224 0.00044066 -0.0021643 -0.00071993 -0.0023146 0.00094434 0.00076666 0.00036479 -0.00021965 0.0010775 0.0029712 0.00099815 0.00031696 6.1816e-05 -0.00115 0.00023948 -0.00060172 -0.00082591 -0.001268 0.00049807 0.0010275 -0.0025443 6.0222e-05 -0.0021695 -1.7211e-06 0.00040383 0.0019796 4.4898e-05 -0.00061346 -0.00096422 0.0011136 -0.00096885 0.00035774 0.00036004 0.0010267 -0.0017505 -0.00056498 0.00059957 0.0010088 -0.00077091 0.0030886 -0.00084806 0.0022295 -0.00020773 -0.0015342 0.00057112 -0.0026948 -0.0028208
H18-2-2	0.0013423 -8.8201e-05 -4.5676e-05 -0.0014136 0.0026464 0.00070849 -0.0019281 -0.0011094 0.0021673 0.0023722 -0.00073138 -0.00066775 -6.294e-05 0.0017513 0.00012197 0.00082303 0.00010947 0.00037668 -0.0019032 -0.0023521 0.0029487 0.00090114 0.00099434 -7.9635e-05 -0.0008902 -0.0011947 0.0013088 -0.00054686 8.9314e-05 0.0021705 -0.00012176 -0.00055778 -0.001343 -0.00041862 -0.0032112 -0.00050101 0.00097124 0.00085605 0.00038783 -0.00095324 0.00074555 0.0023856 0.0013106 0.0010749 0.0007834 0.00033153 0.0021244 0.00026708 -0.0014433 0.00063691 -0.0029532 0.0016004 -0.0011575 -0.00061801 -0.00074141 -0.0010572 0.0017668 -0.00065937 0.001224 -0.00072253 -0.0013347 0.0015662 0.0009644 0.0017193 -0.00077126 -0.00026813 -0.0015079 0.0025578 0.00063692 -2.239e-05 -0.0023879 0.00092425 0.0009365 -0.00084135 0.0004479 -0.0013392 0.0011758 0.0022412 0.0025582 0.00044376 -0.00044582 0.0013259 0.0010254 -0.0019466 0.00033578 -0.0010827 0.0014522 0.00043563 -1.1705e-06 -0.0023939 0.0016326 -0.00042068 0.0045733 -0.0022754 -0.0012546 -0.0011247 -0.0011303 0.0019523 0.00021666 -0.00026106
H18-2-3	-0.00029318 0.00020659 -0.00021384 -0.0020172 -0.00070736 0.00053729 -0.00075175 -0.00057079 0.003044 9.0994e-05 -0.0017841 0.00052029 -0.0013164 0.00098901 0.0013606 -0.00041089 0.00058531 -0.00042595 -0.0022532 -3.1874e-05 0.0013739 -0.002368 -0.0026118 0.00090489 0.001061 0.00087883 0.0026485 0.00034774 -0.0013258 0.0031197 0.0012273 0.00087894 0.00014326 -0.0001478 8.7889e-05 0.0008084 -0.0021791 0.00090047 0.0026601 0.003249 -0.00082183 -0.0012251 0.0013238 -0.0008244 0.0013136 -0.0023679 0.0029543 0.00099555 0.00026968 -0.00060823 -0.00053323 0.0006059 0.00059975 0.00030171 -0.00096687 -6.5696e-05 0.00065618 0.0010612 0.0006135 -0.00093548 0.00045281 0.0022071 -4.7893e-05 0.0011065 -0.0012511 0.0016332 -0.00073543 -0.00038398 -0.0015629 0.00011879 0.00011715 0.0010061 -0.0010715 0.00045017 0.00077684 0.0010999 -0.00051136 -0.0022314 0.00089807 -0.0022998 -0.00053387 0.0012488 -7.5122e-05 0.00068862 0.001047 -0.001804 4.997e-05 0.0019236 0.00068199 -0.0008824 -0.00087027 -0.0010672 0.0024683 0.00027315 -0.00019847 -0.00027489 -0.001791 -0.00085649 -0.0011633 4.9979e-05
